volume,close,open,high,low,date
14798125.092253521,39.8709,40.04248838028169,40.10488415492958,39.66811373239437,2007-05-16
11504032.376530414,39.8785,39.894098865636614,39.97209319381968,39.67571474672404,2007-05-17
11414073.167228937,39.9957,40.02689789391575,40.065895261310445,39.86310895085803,2007-05-18
11151484.16605895,39.9564,40.010995900839355,40.049992972867464,39.831609369510055,2007-05-21
12794812.68226796,40.1669,39.94071745631068,40.260492776699024,39.909519864077666,2007-05-22
10511976.146056475,40.05,40.32297955209348,40.47896786757546,40.0344011684518,2007-05-23
13461585.527326152,39.8161,40.323063075416265,40.35426080313419,39.745905112634674,2007-05-24
9013238.480271483,39.9329,39.9329,39.97189697265624,39.613124824218744,2007-05-25
11482319.150840009,39.9251,39.95629757765188,40.16688122680211,39.90170181676108,2007-05-29
12657805.51668569,40.0668,39.9406301909073,40.366453296595154,39.814460381814605,2007-05-30
12646754.651133899,39.9885,40.18564306842832,40.24872885032538,39.79924265430881,2007-05-31
11271746.016163843,40.0432,40.019543127215435,40.20879810949192,39.806631272154384,2007-06-01
10061859.939990168,40.0987,40.04350021632252,40.15389978367749,39.91732928220256,2007-06-04
9961814.75144098,39.9487,40.04332779313068,40.059099091985786,39.86195785629688,2007-06-05
11512460.742857143,39.6888,39.822857142857146,39.94114285714286,39.6336,2007-06-06
16601875.761076521,39.263,39.665171721229164,39.822886121711186,39.223571399879496,2007-06-07
14543496.73793474,39.6338,39.36568436132114,39.649571508157585,39.08179721448469,2007-06-08
10416729.84620979,39.4674,39.50682797202798,39.65665426573427,39.278145734265735,2007-06-11
13481905.040273862,39.1605,39.310328735400724,39.507471808296415,39.15261427708417,2007-06-12
15670232.370135028,39.7126,39.428713264495634,39.7283714853058,39.23156969817315,2007-06-13
13820231.603692094,39.4917,39.71250023961662,39.78347174520768,39.4286142172524,2007-06-14
21445888.827771567,39.4917,39.56267150559106,39.72827168530352,39.42072849440895,2007-06-15
10455467.18911641,39.3574,39.436256742135846,39.53877050691245,39.29431460629132,2007-06-18
19951644.19020178,39.8623,39.562642749752726,40.08310007912957,39.54687131552918,2007-06-19
17661917.38285714,39.4128,39.98057142857143,40.05942857142857,39.38125714285714,2007-06-20
15205343.105904989,39.3418,39.44431421126478,39.5310570054119,39.19985724594107,2007-06-21
28331408.234279875,38.6004,39.30222545454546,39.341653850868234,38.6004,2007-06-22
16548120.343154553,38.5217,38.781928474923234,39.01849981576253,38.371871484135106,2007-06-25
16563060.029772544,38.4819,38.75789723360656,38.9550381147541,38.4819,2007-06-26
12692480.329802807,38.7897,38.4742724740801,38.797585688148004,38.28501595852816,2007-06-27
11987667.401075576,38.7106,38.82099894072112,39.00236862904868,38.45037392544306,2007-06-28
15127328.416046226,38.5533,38.821414583759456,38.91604326038045,38.31672830844754,2007-06-29
8751569.054115979,38.8922,38.75814334955394,38.91585705596108,38.62408669910787,2007-07-02
6570182.862982846,39.0736,39.02628585267407,39.191885368314836,38.82914357214935,2007-07-03
9971056.985602593,38.9316,38.67137257443792,39.152399027749645,38.66348689487543,2007-07-05
16300713.205696847,38.7579,38.884070172939985,38.93138398779247,38.52133092573754,2007-07-06
16880192.548619132,38.4901,38.6399282933825,38.773985187461584,38.466442901044864,2007-07-09
21311742.86220637,38.1353,38.32455707196031,38.42707131927213,38.064328598014896,2007-07-10
19066700.44269223,38.2535,38.14310028860029,38.687213151927445,37.94595794681509,2007-07-11
14532695.79987886,39.0576,38.3242350090854,39.07337129012719,38.25326420351302,2007-07-12
11061540.773078788,39.0342,39.073628484848484,39.2865423030303,38.91591454545455,2007-07-13
11097462.356916567,39.1287,38.907901209189845,39.41258415961306,38.907901209189845,2007-07-16
15436782.848425705,39.2702,39.21500092369478,39.5856232931727,39.191344176706835,2007-07-17
22508027.21448744,38.9241,38.9241,39.25530182333874,38.27746786871962,2007-07-18
17608182.799723968,38.8528,39.089370732697375,39.310170083214935,38.561029429673226,2007-07-19
25648637.274274476,38.0958,38.84494117160008,38.85282686814324,37.93020037259367,2007-07-20
19285071.647044655,37.9697,38.21415705088266,38.3245570093458,37.86718575285567,2007-07-23
26105150.669573702,37.1808,37.795880042417814,37.96147851537646,37.062515376458116,2007-07-24
26601847.970761526,37.7962,37.41768600041728,38.04065695806384,36.983972042562065,2007-07-25
40741249.67155621,37.2439,37.330642091890745,37.62911374444209,36.98367372432775,2007-07-26
29599676.052419323,37.3858,37.4883132672432,38.01665087534276,37.3384861843493,2007-07-27
28292430.951547172,37.6146,37.77231320754717,37.96156905660378,37.41745849056604,2007-07-30
26718136.495773938,37.3941,37.85935767608604,38.17399803669338,37.370442830029525,2007-07-31
38175650.07355658,37.5595,37.299272517321015,37.74087066974596,36.975959584295616,2007-08-01
29350514.302668482,37.6777,37.66981433654249,37.89061291335287,37.5042154039347,2007-08-02
34298892.89361702,37.0625,37.5750664893617,37.92992021276596,37.038843085106386,2007-08-03
41190549.120000005,37.9776,37.29154285714286,38.072228571428575,36.684342857142866,2007-08-06
36374556.33941853,38.3795,37.88270351345798,38.90783912060818,37.535734538730225,2007-08-07
28159885.016635817,39.1921,38.37986935613682,39.40501482897384,38.293126277666,2007-08-08
30832506.52043433,38.1271,38.08767176835573,38.79737993795243,37.788017207859355,2007-08-09
25365507.188754886,38.3166,37.65420148178637,38.95534142827742,37.65420148178637,2007-08-10
20710795.692577317,38.2457,38.86867119587629,38.87655690721649,38.166842886597934,2007-08-13
20595779.425323863,37.741,38.32454241537819,38.403399498537404,37.69368575010447,2007-08-14
32249794.86857143,38.0328,37.77257142857143,38.85291428571429,37.58331428571429,2007-08-15
54723088.62647542,39.3099,37.89837099297893,39.68841057171514,37.669687522567706,2007-08-16
50074361.160712905,40.8165,40.863814335394125,41.62084370170015,39.83867040185471,2007-08-17
28652102.027964946,40.4928,40.89496802336904,41.13942309639727,39.798863018500484,2007-08-20
21039285.71607018,40.4536,40.21702923976609,40.97405567251463,39.980458479532174,2007-08-21
24209706.969990317,40.73,40.83251500484027,40.90348693126815,40.162224588576954,2007-08-22
29272361.359830216,40.8716,41.0293140652132,41.068742581516496,40.406343507621074,2007-08-23
14520052.431077693,40.903,40.91088567572778,40.99762810873337,40.508716213610946,2007-08-24
19348328.92359937,40.1145,40.824212011008456,40.824212011008456,40.027757420876746,2007-08-27
23975199.95267821,39.1605,40.02792952074104,40.02792952074104,39.15261427708417,2007-08-28
20246972.97032641,39.8623,39.436471275964394,39.90172858555886,39.1131568743818,2007-08-29
14910439.386974704,39.5941,39.53890009958175,39.893756602270464,39.42850029874526,2007-08-30
17755296.574585635,39.9644,40.46908066298342,40.48485193370166,39.84611546961326,2007-08-31
19245469.038300704,40.2801,39.91735830070478,40.41415671495693,39.83061572043852,2007-09-04
21850253.0,39.8889,40.13645873873873,40.13645873873873,39.6093981981982,2007-09-05
16497098.506527416,39.7608,39.96842819843342,39.98439959831292,39.5212290018076,2007-09-06
26225318.69889841,39.1462,39.26598641370869,39.705203263973885,38.93058445532436,2007-09-07
16493157.875000002,39.0983,39.29794409722223,39.529531250000005,38.810812500000004,2007-09-10
16802273.558159757,39.4895,39.313813650151666,39.76101526794742,39.170070273003034,2007-09-11
13546274.624434095,39.4417,39.42572846730107,39.52155766349463,39.22608430856448,2007-09-12
18724664.56556358,39.817,39.577427196149216,40.12045888487766,39.577427196149216,2007-09-13
14769988.422954954,39.8889,39.65731279279279,40.00868648648648,39.6093981981982,2007-09-14
15286694.031508787,39.5375,39.801030094930326,40.13643203393254,39.42569935366593,2007-09-17
26732544.592915446,40.8952,39.68934661198985,40.96707205623901,39.46574465924624,2007-09-18
27484336.719216764,40.7832,41.086658312120626,41.469974074799296,40.47175594282358,2007-09-19
15961498.68645009,40.5596,40.79917235676315,41.046730458751725,40.343984878913176,2007-09-20
21419786.83645589,40.919,40.95094301327088,41.09468657298984,40.44784055425448,2007-09-21
16513008.03597549,40.3997,40.9187710614746,40.92675677011267,40.327828622257364,2007-09-24
16561104.330657108,40.1046,40.008770609318994,40.392088172043,39.86502652329749,2007-09-25
16839952.41865503,40.2556,40.17574362229717,40.47919785756795,39.88027502479667,2007-09-26
11175938.721640315,40.4079,40.33602824110671,40.4478287549407,40.00861245059288,2007-09-27
11762649.945295405,40.1445,40.45594529540481,40.45594529540481,40.01672757111597,2007-09-28
17706300.50477488,40.4398,39.96065545023696,40.463757227488145,39.737054660347546,2007-10-01
21262219.60479505,41.3023,40.72732598607889,41.42208625290023,40.687397235112144,2007-10-02
13139752.072518777,41.4701,41.086783073368004,41.54995769304834,41.030882688234165,2007-10-03
13250554.09465649,41.8452,41.55771389312977,41.917071526717564,41.52577099236642,2007-10-04
13262417.872130526,42.0929,41.96512796433314,42.2765723012711,41.93318495541643,2007-10-05
8668455.205784855,41.8693,42.0449865534999,42.0449865534999,41.72555645622735,2007-10-08
11790291.972798172,41.9807,42.03659973368841,42.04458540992961,41.58141618793989,2007-10-09
12284207.947032506,41.7654,41.68554263862333,41.90914325047801,41.50985644359464,2007-10-10
14791801.957443722,41.8612,41.925085845097286,42.29242945440671,41.62162808088515,2007-10-11
11712326.953447282,41.582,41.90941732283464,41.98128941809103,41.518113693105434,2007-10-12
16666764.053383898,41.0625,41.52567094515753,41.58157088681447,40.71112893815636,2007-10-15
22409585.696324702,40.0885,40.727360557768925,40.847146912350595,39.904827589641435,2007-10-16
22634959.280387767,39.9521,40.503108374975014,40.543036518089146,39.504904797121725,2007-10-17
39156317.01654043,39.0105,38.683083316274306,39.11431504605936,38.140050767656085,2007-10-18
28479716.80556233,37.9882,38.83468921589237,38.97044692032794,37.96424275804078,2007-10-19
20385900.238681454,38.1561,37.89256896190875,38.451574194223525,37.53320845542068,2007-10-22
16126711.601050649,38.1561,38.57136102971955,38.57136102971955,37.724867392214314,2007-10-23
22377348.25797389,37.9162,38.05195724515586,38.14778588879529,37.093670808761594,2007-10-24
27497663.63661702,37.533,37.772572340425526,38.20380255319149,37.09378404255319,2007-10-25
21238888.43635228,38.3556,38.29171392879451,38.69100187382886,37.38133741411618,2007-10-26
14018619.92891205,38.3156,38.58711529804086,38.68294422676116,38.06804193413923,2007-10-29
16180267.355080226,38.3233,38.275385892894356,38.47502800583455,37.9080444050844,2007-10-30
23245203.195422534,38.555,38.5709714167357,38.79457125103562,37.79635770505385,2007-10-31
38337994.840402536,36.5028,37.333316560927585,37.532959964996714,36.3191280682564,2007-11-01
41183106.78893815,36.0237,36.75040288184438,36.83824608734205,35.31296861006428,2007-11-02
30152239.80051968,35.4963,35.05708818897637,36.015368503937005,34.553991023622046,2007-11-05
24847396.148849867,36.3832,35.52872186128183,36.46305776997366,35.52872186128183,2007-11-06
34834258.86435927,34.5859,35.93547679519741,36.01533341029785,34.537986030939734,2007-11-07
38409861.39682299,34.7377,34.617914827586205,35.464396712643676,33.55581963218391,2007-11-08
36124333.1828422,35.1214,34.61829672578445,36.00782005457026,34.01137849022283,2007-11-09
26117729.64376535,35.1214,34.77801205093224,36.23940727603456,34.77801205093224,2007-11-12
32649156.556083854,36.95,35.536524746055754,37.03784309487789,35.280981197320074,2007-11-13
27139285.263085503,36.5189,37.405319833807134,37.52510629783512,36.191483664990166,2007-11-14
25566826.412377495,35.2012,36.4469774954628,36.57474954627949,34.97759891107078,2007-11-15
26763277.996551726,35.433,35.369113590263694,35.5368154158215,34.72226369168357,2007-11-16
25950319.59871555,34.1951,35.20130798692199,35.20130798692199,34.16315688930406,2007-11-19
34748662.1338555,34.155,34.17895721299976,34.84975917699322,33.32448328267476,2007-11-20
23514697.154748455,33.6521,33.851744636924536,34.60240847176079,33.476412719506406,2007-11-21
11552719.591524912,34.4587,33.995523962920046,34.6104300811124,33.86775126303592,2007-11-23
25053496.77602913,33.4441,34.530154823304684,34.54612621776504,33.39618581661891,2007-11-26
28509790.282056358,34.2907,33.907385235211926,34.59415752212389,33.5480276432231,2007-11-27
29423908.892548494,35.8164,34.89803076923077,35.9361872909699,34.33902341137124,2007-11-28
18058280.30593771,35.6405,35.776258122339236,35.8401442975577,35.15336791395922,2007-11-29
36330843.02692824,36.8386,36.846585822675046,37.29379189247778,36.41535139822241,2007-11-30
20038680.849419396,36.3109,36.933783263690344,37.02961145810424,36.1831290741148,2007-12-03
19674497.14734064,35.7041,35.935685528964434,35.951656944755086,35.512443010512186,2007-12-04
23699948.534034938,36.6443,36.06097265089543,36.684808843687826,35.93134435109442,2007-12-05
17638594.88939295,37.2355,36.61166764577894,37.25170343777197,36.392921235857266,2007-12-06
19389462.964899715,36.7575,37.26790830945559,37.600078796561604,36.72509312320917,2007-12-07
24748323.65201115,37.7862,36.86260934819897,37.899623413379075,36.78969429674099,2007-12-10
27547068.113148943,36.1741,37.68911829787235,38.07800000000001,36.05257446808511,2007-12-11
50738065.36947501,35.1859,36.409264241307845,36.976386737278375,34.44053900529587,2007-12-12
30430996.849207904,34.8776,34.731770313588854,34.95051484320558,34.03502847851336,2007-12-13
26759456.63693074,34.157,34.367645635673625,35.04009131878558,34.11649122390892,2007-12-14
31929377.745151076,33.7842,34.03535352517985,34.18928633093525,33.42772402877698,2007-12-17
28081576.742631324,33.6224,34.14091412048192,34.18952481927711,33.03907161445783,2007-12-18
21709616.77848521,33.6949,33.76781514787208,34.51316999278672,33.60578148593411,2007-12-19
23334067.439459074,33.5491,33.90557437816953,34.02709973436369,33.07920195604927,2007-12-20
34734921.26059637,33.9623,33.87318136927481,34.08382540553435,33.27365603530534,2007-12-21
10307179.519602649,34.2542,33.80860373699148,34.57016825922422,33.80860373699148,2007-12-24
12514320.116936173,34.2702,34.09196255319149,34.286403404255324,33.82460638297873,2007-12-26
15625008.895631934,33.5897,34.02719247467438,34.0514976121563,33.47627602508442,2007-12-27
19057495.38072993,33.298,33.784102189781024,33.938034549878346,33.08735571776156,2007-12-28
19981823.469587978,33.4276,33.14404062045564,33.70305768298594,32.90098972370334,2007-12-31
24927137.88240631,32.8604,33.64626262327416,33.662465976331355,32.690264792899406,2008-01-02
18301296.90576675,32.6498,32.91715568238214,33.062986054590574,32.609291563275434,2008-01-03
28294671.116047677,32.2855,32.407026348808024,32.64197728983689,32.21258419071518,2008-01-04
25832272.987080198,32.3257,32.44722518796992,32.60115709273183,31.80719253132832,2008-01-07
34146195.20491539,31.1184,32.55239031502213,32.57669523561573,31.013078677427757,2008-01-08
35872237.387712955,31.386,31.094338668043367,31.426508518327307,30.316575116159008,2008-01-09
49046221.92284988,31.8394,31.110253435114508,32.252583053435124,30.70517201017812,2008-01-10
64104089.457049355,31.1918,31.929060727272727,32.22882607792208,30.103732794805193,2008-01-11
30028659.410754718,31.7749,31.40222141764406,31.839713666496685,31.11866162672106,2008-01-14
34484189.61350053,30.6891,31.43445300950369,31.43445300950369,30.632388357972545,2008-01-15
37640974.11400362,31.3454,30.527130317911606,31.928720961488757,30.527130317911606,2008-01-16
37858840.25930101,29.9034,31.734385749119483,31.734385749119483,29.79807781089136,2008-01-17
49231032.43386155,29.142,30.17902418682235,30.36536447039199,28.461452877397832,2008-01-18
69609197.11006151,30.2923,26.832869109387534,31.5804721583311,26.832869109387534,2008-01-22
75784603.11848655,32.8685,29.838473132856787,33.216872072960314,29.652134582203598,2008-01-23
88971606.36794737,32.3257,32.811800751879694,33.046749448621554,31.475023684210527,2008-01-24
63366747.54978724,31.9858,32.504313475177305,32.85268971631206,31.742746808510642,2008-01-25
38347275.86982524,33.3792,31.945190679611645,33.44401398058252,31.726443495145624,2008-01-28
43923465.5743443,33.979,33.75214926084883,34.12483261802575,33.21742966142108,2008-01-29
57996956.16845298,34.1974,33.89763601042407,35.39645595830372,33.403430514096186,2008-01-30
65120495.11524577,35.7691,33.848992027180074,36.05266024915063,33.516821449603626,2008-01-31
48783937.84576283,36.4821,35.74484237175216,36.522608660892736,35.70433371085943,2008-02-01
29411152.052250735,35.6722,36.25552918464683,36.32844533272769,35.56687667499432,2008-02-04
45159241.03147982,34.3273,34.853916591928254,35.15368295964126,34.27058744394619,2008-02-05
30544951.899740137,34.2943,34.60216283959367,35.10446536735176,34.20064488353414,2008-02-06
38742018.04477519,35.1369,34.16470078395204,35.493373045884255,33.92975264007379,2008-02-07
36209586.16593928,34.157,35.01578605313093,35.11300711574953,33.662792931688806,2008-02-08
29427406.722401515,34.1406,34.667211058376836,34.667211058376836,33.75981969625059,2008-02-11
32405892.08109528,34.6917,34.35952818776272,35.10488932741709,34.16508615133115,2008-02-12
27056799.77696746,35.1048,34.88605326563582,35.23442769443804,34.44045806600508,2008-02-13
30253228.559067234,34.2214,35.16119223484848,35.323225378787875,34.13228177083333,2008-02-14
41548452.0535644,34.5944,34.02727868852459,34.5944,33.768023231850115,2008-02-15
26634080.17553316,34.57,34.98318725099601,35.08040778064213,34.31074525427701,2008-02-19
31153018.651989765,34.813,34.189169187805454,35.00744077263207,33.938016523155696,2008-02-20
29297662.80014689,34.1974,34.86174181473585,35.24252309879176,34.027263681592046,2008-02-21
27348387.686704226,34.5132,34.270149295774644,34.55370845070422,33.241234647887325,2008-02-22
24282570.247415,34.7888,34.24598453656265,34.86171551001398,33.800389753143925,2008-02-25
24743412.843052432,34.6106,34.60249826779026,35.01568661048689,34.29463244382022,2008-02-26
24070988.71595149,34.74,34.31061100746269,35.039762126865675,34.18098414179104,2008-02-27
28317227.01661999,33.5572,34.50509773056495,34.62662308063738,33.500488169966204,2008-02-28
32175262.221386515,32.1963,33.233322244589836,33.27383092601912,32.03426527428284,2008-02-29
30189949.53862175,31.7424,32.1960943338438,32.37433139356815,31.248197243491582,2008-03-03
37743299.25442238,31.4185,31.40229654461062,31.66965355853533,30.608327230531202,2008-03-04
42713107.30621039,30.9326,31.838748069241014,31.904649747003997,30.652517869507328,2008-03-05
42806434.85472891,30.0839,30.438118975903613,30.668773192771077,29.886196385542164,2008-03-06
36136058.98281981,30.2652,29.68856309199782,30.948926619488294,29.573235710397384,2008-03-07
41486609.46211555,29.0871,30.586350127442653,30.644013593882754,28.95529779099405,2008-03-10
56093309.23625663,31.0724,30.39691304347826,31.097112937433725,29.309543796394486,2008-03-11
34390371.17268431,30.5039,30.75926616257089,32.04433459357278,30.462711909262755,2008-03-12
44122191.03198708,30.5946,29.95206397415186,30.932343295638127,29.202438610662362,2008-03-13
47443664.46152144,29.4003,30.874845727094424,30.981935640235363,28.99665340431494,2008-03-14
55658577.876932696,29.6227,28.304671078976636,29.98515795328142,28.21405659065628,2008-03-17
56564034.62013614,32.0691,30.536900513742616,32.0691,30.067355509889545,2008-03-18
51042650.898150936,31.7643,32.357409336099586,33.32944963692946,31.624260295643154,2008-03-19
57307222.52477544,34.4831,32.00354598662207,34.590190372670804,31.80584068322981,2008-03-20
51630433.726110704,34.9691,34.39245995288574,35.80110921083627,34.14532850412249,2008-03-24
43162720.95435685,33.75,34.310165975103736,34.8044300707835,33.52758115694411,2008-03-25
42053161.92432229,32.819,33.1402703313253,33.32149974899599,32.12703313253012,2008-03-26
35255510.47509317,31.8303,32.95885877329193,33.26365201863354,31.805587034161494,2008-03-27
31685768.279779352,31.3609,31.945776254268452,32.25057092198581,31.28676075650118,2008-03-28
30505234.702046957,31.2289,31.426603402796097,32.95056713268267,31.121810656818784,2008-03-31
43192391.585863926,33.6592,32.341169652471855,33.675675379344106,32.283505824767495,2008-04-01
33387131.93562283,33.1976,33.6836194540943,34.48604581042184,32.966946699751865,2008-04-02
25577172.227104288,33.2557,32.6955346296755,33.50283178102552,32.32483695813723,2008-04-03
25861760.02117229,32.4646,33.13185008880995,33.18127602131439,32.382223445825936,2008-04-04
26466725.897498734,32.5386,32.826916708860765,33.27998582278481,32.4232733164557,2008-04-07
32652988.82878843,31.6167,32.27572449192287,32.374578165711306,31.50960852006253,2008-04-08
26309691.56805695,31.2452,31.821831689955182,31.961870814658578,31.187536831004483,2008-04-09
30815121.905099496,31.0478,31.253741894401696,31.55029822234014,30.775956699389756,2008-04-10
29455039.360706553,30.4301,30.619567325392534,31.20444472116947,30.314772062804547,2008-04-11
